<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],120,20180118,140000,125270.000000,125270.000000,125270.000000,125270.000000,1.000000
RIZ8 [SPBFUT],120,20180118,160000,125850.000000,125850.000000,125850.000000,125850.000000,1.000000
RIZ8 [SPBFUT],120,20180122,140000,126500.000000,126500.000000,126500.000000,126500.000000,1.000000
RIZ8 [SPBFUT],120,20180125,100000,128590.000000,128700.000000,128280.000000,128280.000000,3.000000
RIZ8 [SPBFUT],120,20180125,160000,129110.000000,129110.000000,129110.000000,129110.000000,1.000000
RIZ8 [SPBFUT],120,20180129,120000,127320.000000,127320.000000,127160.000000,127160.000000,2.000000
RIZ8 [SPBFUT],120,20180130,120000,127220.000000,127220.000000,127220.000000,127220.000000,1.000000
RIZ8 [SPBFUT],120,20180131,220000,126090.000000,126090.000000,126090.000000,126090.000000,1.000000
RIZ8 [SPBFUT],120,20180201,220000,127620.000000,127620.000000,127620.000000,127620.000000,1.000000
RIZ8 [SPBFUT],120,20180202,160000,125640.000000,125640.000000,125640.000000,125640.000000,1.000000
RIZ8 [SPBFUT],120,20180202,220000,125030.000000,125030.000000,125030.000000,125030.000000,1.000000
RIZ8 [SPBFUT],120,20180206,100000,121510.000000,121510.000000,121490.000000,121490.000000,2.000000
RIZ8 [SPBFUT],120,20180206,120000,122210.000000,122210.000000,122210.000000,122210.000000,1.000000
RIZ8 [SPBFUT],120,20180206,140000,121610.000000,121610.000000,121610.000000,121610.000000,1.000000
RIZ8 [SPBFUT],120,20180208,140000,119760.000000,119760.000000,119760.000000,119760.000000,1.000000
RIZ8 [SPBFUT],120,20180208,180000,119570.000000,119570.000000,119570.000000,119570.000000,1.000000
RIZ8 [SPBFUT],120,20180209,100000,117280.000000,117430.000000,117280.000000,117410.000000,3.000000
RIZ8 [SPBFUT],120,20180209,200000,114830.000000,114830.000000,114110.000000,114110.000000,2.000000
RIZ8 [SPBFUT],120,20180220,220000,125050.000000,125050.000000,125050.000000,125050.000000,1.000000
RIZ8 [SPBFUT],120,20180222,200000,129460.000000,129610.000000,129460.000000,129610.000000,2.000000
RIZ8 [SPBFUT],120,20180226,100000,132290.000000,132300.000000,132290.000000,132300.000000,3.000000
RIZ8 [SPBFUT],120,20180226,160000,131230.000000,131380.000000,131230.000000,131380.000000,2.000000
