<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],15,20180710,134500,118290.000000,118290.000000,118110.000000,118110.000000,2.000000
RIZ8 [SPBFUT],15,20180710,141500,118000.000000,118000.000000,118000.000000,118000.000000,16.000000
RIZ8 [SPBFUT],15,20180710,163000,118540.000000,118540.000000,118540.000000,118540.000000,1.000000
RIZ8 [SPBFUT],15,20180710,164500,118650.000000,118650.000000,118650.000000,118650.000000,1.000000
RIZ8 [SPBFUT],15,20180710,171500,118900.000000,118980.000000,118780.000000,118850.000000,122.000000
RIZ8 [SPBFUT],15,20180710,173000,118570.000000,118570.000000,118280.000000,118350.000000,13.000000
RIZ8 [SPBFUT],15,20180710,174500,118730.000000,118730.000000,118730.000000,118730.000000,1.000000
RIZ8 [SPBFUT],15,20180710,180000,118760.000000,118760.000000,118760.000000,118760.000000,1.000000
RIZ8 [SPBFUT],15,20180710,181500,118850.000000,118850.000000,118850.000000,118850.000000,1.000000
RIZ8 [SPBFUT],15,20180710,183000,118810.000000,118810.000000,118810.000000,118810.000000,1.000000
RIZ8 [SPBFUT],15,20180710,190000,118590.000000,118590.000000,118590.000000,118590.000000,2.000000
RIZ8 [SPBFUT],15,20180710,191500,118600.000000,118600.000000,118600.000000,118600.000000,10.000000
RIZ8 [SPBFUT],15,20180710,194500,118600.000000,118600.000000,118600.000000,118600.000000,1.000000
RIZ8 [SPBFUT],15,20180710,201500,118510.000000,118510.000000,118510.000000,118510.000000,1.000000
RIZ8 [SPBFUT],15,20180710,204500,118380.000000,118380.000000,118380.000000,118380.000000,1.000000
RIZ8 [SPBFUT],15,20180710,220000,118840.000000,118840.000000,118840.000000,118840.000000,2.000000
RIZ8 [SPBFUT],15,20180710,221500,118980.000000,119150.000000,118870.000000,118870.000000,23.000000
RIZ8 [SPBFUT],15,20180710,223000,119200.000000,119200.000000,119020.000000,119020.000000,17.000000
RIZ8 [SPBFUT],15,20180710,224500,119020.000000,119200.000000,119020.000000,119200.000000,26.000000
RIZ8 [SPBFUT],15,20180710,230000,119200.000000,119200.000000,119200.000000,119200.000000,4.000000
RIZ8 [SPBFUT],15,20180711,100000,118370.000000,118380.000000,118030.000000,118030.000000,10.000000
RIZ8 [SPBFUT],15,20180711,101500,117750.000000,117750.000000,117750.000000,117750.000000,1.000000
RIZ8 [SPBFUT],15,20180711,103000,117900.000000,118120.000000,117900.000000,118000.000000,5.000000
RIZ8 [SPBFUT],15,20180711,110000,117530.000000,117530.000000,117450.000000,117450.000000,3.000000
RIZ8 [SPBFUT],15,20180711,111500,117500.000000,117500.000000,117500.000000,117500.000000,1.000000
RIZ8 [SPBFUT],15,20180711,120000,117280.000000,117280.000000,117280.000000,117280.000000,2.000000
RIZ8 [SPBFUT],15,20180711,121500,117160.000000,117160.000000,117160.000000,117160.000000,1.000000
RIZ8 [SPBFUT],15,20180711,124500,117030.000000,117030.000000,116800.000000,116800.000000,13.000000
RIZ8 [SPBFUT],15,20180711,130000,116950.000000,116950.000000,116950.000000,116950.000000,1.000000
RIZ8 [SPBFUT],15,20180711,131500,116950.000000,117190.000000,116950.000000,117190.000000,3.000000
RIZ8 [SPBFUT],15,20180711,133000,117090.000000,117090.000000,117000.000000,117040.000000,3.000000
RIZ8 [SPBFUT],15,20180711,141500,117030.000000,117030.000000,117030.000000,117030.000000,2.000000
RIZ8 [SPBFUT],15,20180711,143000,117030.000000,117030.000000,117030.000000,117030.000000,28.000000
RIZ8 [SPBFUT],15,20180711,154500,117480.000000,117480.000000,117480.000000,117480.000000,1.000000
RIZ8 [SPBFUT],15,20180711,161500,117600.000000,117600.000000,117600.000000,117600.000000,2.000000
RIZ8 [SPBFUT],15,20180711,170000,118010.000000,118100.000000,118010.000000,118100.000000,3.000000
RIZ8 [SPBFUT],15,20180711,171500,118050.000000,118050.000000,118050.000000,118050.000000,1.000000
RIZ8 [SPBFUT],15,20180711,173000,118410.000000,118410.000000,118410.000000,118410.000000,1.000000
RIZ8 [SPBFUT],15,20180711,174500,117820.000000,117820.000000,117800.000000,117800.000000,10.000000
