<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],Daily,20180326,000000,123520.000000,123520.000000,121530.000000,121530.000000,3.000000
RIZ8 [SPBFUT],Daily,20180327,000000,121930.000000,121930.000000,121930.000000,121930.000000,1.000000
RIZ8 [SPBFUT],Daily,20180329,000000,121600.000000,122300.000000,121600.000000,122300.000000,3.000000
RIZ8 [SPBFUT],Daily,20180330,000000,122730.000000,122730.000000,122310.000000,122310.000000,2.000000
RIZ8 [SPBFUT],Daily,20180402,000000,123890.000000,123890.000000,121300.000000,121300.000000,7.000000
RIZ8 [SPBFUT],Daily,20180404,000000,120500.000000,122620.000000,120340.000000,122500.000000,14.000000
RIZ8 [SPBFUT],Daily,20180405,000000,122800.000000,122800.000000,122800.000000,122800.000000,1.000000
RIZ8 [SPBFUT],Daily,20180406,000000,122610.000000,122610.000000,120740.000000,120740.000000,4.000000
RIZ8 [SPBFUT],Daily,20180409,000000,120030.000000,120030.000000,106400.000000,106400.000000,37.000000
RIZ8 [SPBFUT],Daily,20180410,000000,108710.000000,108710.000000,100540.000000,106500.000000,7.000000
RIZ8 [SPBFUT],Daily,20180411,000000,105590.000000,108510.000000,104000.000000,108370.000000,9.000000
RIZ8 [SPBFUT],Daily,20180413,000000,109110.000000,109110.000000,108550.000000,108550.000000,2.000000
RIZ8 [SPBFUT],Daily,20180416,000000,107700.000000,108250.000000,107000.000000,107000.000000,38.000000
RIZ8 [SPBFUT],Daily,20180418,000000,111570.000000,113290.000000,111570.000000,113290.000000,4.000000
RIZ8 [SPBFUT],Daily,20180420,000000,112480.000000,112480.000000,111030.000000,111030.000000,3.000000
RIZ8 [SPBFUT],Daily,20180423,000000,110110.000000,113170.000000,109090.000000,111290.000000,9.000000
RIZ8 [SPBFUT],Daily,20180424,000000,112700.000000,113130.000000,112630.000000,112630.000000,3.000000
RIZ8 [SPBFUT],Daily,20180427,000000,113260.000000,114200.000000,113250.000000,114200.000000,3.000000
RIZ8 [SPBFUT],Daily,20180428,000000,114260.000000,115040.000000,114200.000000,114200.000000,3.000000
RIZ8 [SPBFUT],Daily,20180430,000000,114400.000000,114400.000000,114400.000000,114400.000000,1.000000
RIZ8 [SPBFUT],Daily,20180502,000000,112150.000000,112150.000000,111750.000000,111750.000000,4.000000
RIZ8 [SPBFUT],Daily,20180503,000000,112700.000000,113090.000000,111610.000000,112200.000000,10.000000
RIZ8 [SPBFUT],Daily,20180504,000000,111520.000000,113300.000000,111520.000000,113300.000000,6.000000
RIZ8 [SPBFUT],Daily,20180507,000000,114730.000000,114760.000000,111950.000000,111950.000000,12.000000
RIZ8 [SPBFUT],Daily,20180508,000000,111850.000000,112730.000000,111550.000000,112730.000000,5.000000
RIZ8 [SPBFUT],Daily,20180510,000000,113990.000000,115420.000000,113990.000000,115420.000000,5.000000
RIZ8 [SPBFUT],Daily,20180511,000000,117490.000000,117500.000000,117490.000000,117500.000000,6.000000
RIZ8 [SPBFUT],Daily,20180514,000000,116470.000000,119300.000000,116470.000000,117160.000000,27.000000
RIZ8 [SPBFUT],Daily,20180515,000000,117300.000000,117300.000000,116410.000000,116410.000000,25.000000
RIZ8 [SPBFUT],Daily,20180517,000000,115740.000000,116810.000000,115250.000000,116810.000000,11.000000
RIZ8 [SPBFUT],Daily,20180522,000000,117360.000000,117480.000000,116980.000000,117470.000000,9.000000
RIZ8 [SPBFUT],Daily,20180523,000000,115240.000000,116040.000000,115200.000000,115200.000000,21.000000
RIZ8 [SPBFUT],Daily,20180524,000000,115480.000000,117620.000000,114410.000000,114410.000000,42.000000
RIZ8 [SPBFUT],Daily,20180525,000000,114870.000000,115850.000000,113810.000000,114130.000000,28.000000
RIZ8 [SPBFUT],Daily,20180528,000000,114090.000000,115010.000000,113530.000000,114280.000000,34.000000
RIZ8 [SPBFUT],Daily,20180529,000000,112210.000000,113650.000000,112210.000000,113220.000000,9.000000
RIZ8 [SPBFUT],Daily,20180604,000000,115760.000000,116050.000000,115320.000000,115630.000000,21.000000
RIZ8 [SPBFUT],Daily,20180605,000000,115420.000000,115420.000000,114860.000000,115200.000000,15.000000
RIZ8 [SPBFUT],Daily,20180607,000000,115000.000000,115000.000000,115000.000000,115000.000000,10.000000
RIZ8 [SPBFUT],Daily,20180608,000000,113270.000000,114520.000000,112700.000000,112700.000000,12.000000
RIZ8 [SPBFUT],Daily,20180613,000000,111930.000000,112390.000000,111900.000000,112260.000000,4.000000
RIZ8 [SPBFUT],Daily,20180614,000000,113110.000000,113310.000000,111320.000000,111320.000000,11.000000
RIZ8 [SPBFUT],Daily,20180615,000000,110670.000000,111580.000000,109400.000000,110010.000000,44.000000
RIZ8 [SPBFUT],Daily,20180618,000000,109090.000000,109620.000000,107310.000000,108800.000000,112.000000
RIZ8 [SPBFUT],Daily,20180619,000000,107870.000000,108260.000000,105890.000000,108250.000000,163.000000
RIZ8 [SPBFUT],Daily,20180620,000000,108210.000000,110170.000000,108210.000000,109520.000000,164.000000
RIZ8 [SPBFUT],Daily,20180621,000000,109330.000000,110300.000000,108410.000000,109090.000000,135.000000
RIZ8 [SPBFUT],Daily,20180622,000000,110120.000000,110890.000000,108900.000000,110850.000000,223.000000
RIZ8 [SPBFUT],Daily,20180625,000000,110600.000000,110870.000000,109710.000000,110440.000000,84.000000
RIZ8 [SPBFUT],Daily,20180626,000000,110850.000000,110850.000000,109300.000000,110080.000000,50.000000
RIZ8 [SPBFUT],Daily,20180627,000000,109530.000000,111200.000000,108740.000000,109810.000000,94.000000
RIZ8 [SPBFUT],Daily,20180628,000000,109530.000000,111100.000000,109530.000000,111100.000000,39.000000
RIZ8 [SPBFUT],Daily,20180629,000000,111550.000000,113310.000000,111550.000000,113310.000000,70.000000
